Time,COOP_CWK_R1,COOP_Cuisine_R1,COOP_ENERC_MEZZ,COOP_ENER_R2,COOP_Péniche_R1,T° EXT
2020-10-23 17:15:42,22.5,21.5,22.0,21.5,22.5,23
2020-10-23 17:45:42,22.5,21.5,22.0,21.5,22.5,23
2020-10-23 18:15:42,22.0,21.5,22.0,21.0,22.5,23.5
2020-10-23 18:45:42,22.0,22.0,22.0,21.0,22.0,23.5
2020-10-23 19:15:42,22.0,22.0,21.5,21.0,22.0,23.5
2020-10-23 19:45:42,22.0,22.0,21.5,20.5,22.0,24
2020-10-23 20:15:42,22.0,22.0,21.5,20.5,22.0,24
2020-10-23 20:45:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-23 21:15:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-23 21:45:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-23 22:15:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-23 22:45:42,22.0,22.0,21.0,20.5,22.0,25
2020-10-23 23:15:42,22.0,22.0,21.0,20.5,22.0,25
2020-10-23 23:45:42,22.0,22.0,21.0,20.5,22.0,25
2020-10-24 00:15:42,22.0,22.0,21.0,20.5,22.0,25
2020-10-24 00:45:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-24 01:15:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-24 01:45:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-24 02:15:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-24 02:45:42,22.0,22.0,21.0,20.5,22.0,24.5
2020-10-24 03:15:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 03:45:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 04:15:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 04:45:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 05:15:42,22.0,22.0,20.5,20.5,21.5,24.5
2020-10-24 05:45:42,22.0,22.0,20.5,20.0,21.5,24.5
2020-10-24 06:15:42,22.0,22.0,20.5,20.0,21.5,24.5
2020-10-24 06:45:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 07:15:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 07:45:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 08:15:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 08:45:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 09:15:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 09:45:42,22.0,22.0,21.0,20.5,21.5,24.5
2020-10-24 10:15:42,22.0,22.0,21.0,20.5,21.5,24
2020-10-24 10:45:42,22.0,22.0,21.0,20.5,21.5,24
2020-10-24 11:15:42,22.0,22.0,21.0,20.5,21.5,24
2020-10-24 11:45:42,22.0,22.0,21.0,20.5,21.5,24
2020-10-24 12:15:42,22.0,22.0,21.0,21.0,22.0,24
2020-10-24 12:45:42,22.0,22.0,21.0,21.0,22.0,24
2020-10-24 13:15:42,22.0,22.0,21.0,21.0,22.0,24
2020-10-24 13:45:42,22.0,22.0,21.5,21.0,22.0,24
2020-10-24 14:15:42,22.0,22.0,21.5,21.0,22.0,24
2020-10-24 14:45:42,22.0,22.0,21.5,21.0,22.0,24
2020-10-24 15:15:42,22.5,22.0,21.5,21.0,22.0,24
2020-10-24 15:45:42,22.5,22.0,21.5,21.0,22.0,24
2020-10-24 16:15:42,22.5,22.0,21.5,21.0,22.0,24.5
2020-10-24 16:45:42,22.5,22.0,22.0,21.0,22.0,24.5
2020-10-24 17:15:42,22.5,22.0,22.0,21.0,22.0,24.5
2020-10-24 17:45:42,22.5,22.0,22.0,21.0,22.0,24.5
2020-10-24 18:15:42,22.5,22.0,22.0,21.0,22.0,24.5
2020-10-24 18:45:42,22.5,22.0,22.0,21.0,22.0,25
2020-10-24 19:15:42,22.0,22.0,22.0,21.0,22.0,25
2020-10-24 19:45:42,22.0,22.0,22.0,21.0,21.5,25
2020-10-24 20:15:42,22.0,22.0,21.5,21.0,21.5,25.5
2020-10-24 20:45:42,22.0,22.0,21.5,21.0,21.5,25.5
2020-10-24 21:15:42,22.0,22.0,21.5,21.0,21.5,25.5
2020-10-24 21:45:42,22.0,22.0,21.5,21.0,21.5,26
2020-10-24 22:15:42,22.0,22.0,21.5,21.0,21.5,26
2020-10-24 22:45:42,22.0,22.0,21.5,21.0,21.5,26
2020-10-24 23:15:42,22.0,22.0,21.5,20.5,21.5,26
2020-10-24 23:45:42,22.0,22.0,21.5,20.5,21.5,26.5
2020-10-25 00:15:42,22.0,22.0,21.0,20.5,21.5,26.5
2020-10-25 00:45:42,22.0,22.0,21.0,20.5,21.5,26.5
2020-10-25 01:15:42,22.0,22.0,21.0,20.5,21.5,26
2020-10-25 01:45:42,22.0,22.0,21.0,20.5,21.5,26
2020-10-25 02:15:42,22.0,22.0,21.0,20.5,21.5,26
2020-10-25 02:45:42,22.0,22.0,21.0,20.5,21.5,26
2020-10-25 03:15:42,22.0,22.0,21.0,20.0,21.5,26
2020-10-25 03:45:42,22.0,22.0,20.5,20.0,21.5,26
2020-10-25 04:15:42,22.0,22.0,20.5,20.0,21.5,26
2020-10-25 04:45:42,22.0,22.0,20.5,20.0,21.5,26
2020-10-25 05:15:42,22.0,22.0,20.5,20.0,21.5,26
2020-10-25 05:45:42,22.0,21.5,20.5,20.0,21.5,26
2020-10-25 06:15:42,22.0,21.5,20.5,20.0,21.5,26
2020-10-25 06:45:42,22.0,21.5,20.5,20.0,21.5,25.5
2020-10-25 07:15:42,22.0,21.5,20.5,20.0,21.5,25.5
2020-10-25 07:45:42,22.0,22.0,20.5,20.0,21.5,25.5
2020-10-25 08:15:42,22.0,22.0,20.5,20.0,21.5,25.5
2020-10-25 08:45:42,22.0,22.0,20.5,20.0,21.5,25.5
2020-10-25 09:15:42,22.0,22.0,20.5,20.0,21.5,25.5
2020-10-25 09:45:42,22.0,21.5,20.5,20.0,21.5,25.5
2020-10-25 10:15:42,22.0,22.0,20.0,20.0,21.5,25.5
2020-10-25 10:45:42,22.0,22.0,20.0,20.0,21.5,25.5
2020-10-25 11:15:42,22.0,22.0,20.0,20.0,21.5,25.5
2020-10-25 11:45:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 12:15:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 12:45:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 13:15:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 13:45:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 14:15:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 14:45:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 15:15:42,22.0,22.0,20.5,20.5,21.5,25
2020-10-25 15:45:42,22.0,22.0,21.0,20.5,21.5,25
2020-10-25 16:15:42,22.0,22.0,21.0,20.5,21.5,25
2020-10-25 16:45:42,22.0,22.0,21.0,20.5,21.5,25
2020-10-25 17:15:42,22.0,22.0,21.0,20.5,21.5,25.5
2020-10-25 17:45:42,22.0,22.0,21.0,20.5,21.5,25.5
2020-10-25 18:15:42,22.0,22.0,21.0,20.5,21.5,25.5
2020-10-25 18:45:42,22.0,22.0,21.0,20.5,21.5,25.5
2020-10-25 19:15:42,22.0,22.0,21.0,20.5,21.5,25.5
2020-10-25 19:45:42,22.0,22.0,21.0,20.5,21.5,25.5
2020-10-25 20:15:42,22.0,21.5,21.0,20.5,21.5,25.5
2020-10-25 20:45:42,22.0,21.5,21.0,20.5,21.5,25.5
2020-10-25 21:15:42,22.0,21.5,21.0,20.5,21.5,25.5
2020-10-25 21:45:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-25 22:15:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-25 22:45:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-25 23:15:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-25 23:45:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-26 00:15:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-26 00:45:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-26 01:15:42,22.0,21.5,21.0,20.5,21.5,25
2020-10-26 01:45:42,22.0,21.5,21.0,20.5,21.5,24.5
2020-10-26 02:15:42,22.0,21.5,21.0,20.0,21.5,24.5
2020-10-26 02:45:42,22.0,21.5,21.0,20.0,21.5,24.5
2020-10-26 03:15:42,22.0,21.5,21.0,20.0,21.5,24.5
2020-10-26 03:45:42,22.0,21.5,21.0,20.0,21.5,24.5
2020-10-26 04:15:42,22.0,21.5,21.0,20.0,21.5,24
2020-10-26 04:45:42,22.0,21.5,21.0,20.0,21.5,24
2020-10-26 05:15:42,22.0,21.5,21.0,20.0,21.5,24
2020-10-26 05:45:42,22.0,21.5,20.5,20.0,21.5,24
2020-10-26 06:15:42,21.5,21.5,20.5,20.0,21.5,24
2020-10-26 06:45:42,21.5,21.5,20.5,20.0,21.5,24
2020-10-26 07:15:42,21.5,21.5,20.5,20.0,21.5,24
2020-10-26 07:45:42,21.5,21.5,20.5,20.0,21.5,24
2020-10-26 08:15:42,22.0,21.5,20.5,20.0,21.5,23.5
2020-10-26 08:45:42,22.0,21.5,20.5,20.0,21.5,23.5
2020-10-26 09:15:42,22.0,21.5,21.0,20.0,21.5,23.5
2020-10-26 09:45:42,22.0,21.5,21.0,20.0,21.5,23.5
2020-10-26 10:15:42,22.0,22.0,21.0,20.0,21.5,23.5
2020-10-26 10:45:42,22.0,22.0,21.0,20.0,21.5,23.5
2020-10-26 11:15:42,22.0,22.0,21.0,20.5,21.5,23.5
2020-10-26 11:45:42,22.0,22.0,21.0,20.5,21.5,23
2020-10-26 12:15:42,22.0,22.0,21.0,20.5,21.5,23
2020-10-26 12:45:42,22.0,22.0,21.5,20.5,21.5,23
2020-10-26 13:15:42,22.0,22.0,21.5,20.5,21.5,22.5
2020-10-26 13:45:42,22.5,22.0,21.5,20.5,21.5,22.5
2020-10-26 14:15:42,22.5,22.0,21.5,20.5,22.0,22.5
2020-10-26 14:45:42,22.5,22.0,21.5,20.5,22.0,22.5
2020-10-26 15:15:42,22.5,22.0,21.5,20.5,22.0,22.5
2020-10-26 15:45:42,22.5,22.0,21.5,20.5,22.0,22
2020-10-26 16:15:42,22.5,22.0,21.5,20.5,22.0,22
2020-10-26 16:45:42,22.5,22.0,22.0,20.5,21.5,22
2020-10-26 17:15:42,22.5,22.0,22.0,20.5,21.5,22
2020-10-26 17:45:42,22.5,22.0,22.0,20.5,21.5,22
2020-10-26 18:15:42,22.5,22.0,22.0,20.5,21.5,22
2020-10-26 18:45:42,22.5,22.0,22.0,20.5,21.5,21.5
2020-10-26 19:15:42,22.0,22.0,22.0,20.5,21.5,21.5
2020-10-26 19:45:42,22.5,22.0,22.0,20.5,21.5,21.5
2020-10-26 20:15:42,22.0,22.0,21.5,20.5,22.0,21.5
2020-10-26 20:45:42,22.0,22.0,21.5,20.5,22.0,21.5
2020-10-26 21:15:42,22.0,22.0,21.5,20.5,22.0,21.5
2020-10-26 21:45:42,22.0,22.0,21.5,20.5,21.5,21.5
2020-10-26 22:15:42,22.0,22.0,21.5,20.5,21.5,21.5
2020-10-26 22:45:42,22.0,22.0,21.5,20.0,21.5,21.5
2020-10-26 23:15:42,22.0,22.0,21.0,20.0,21.5,21
2020-10-26 23:45:42,22.0,22.0,21.0,20.0,21.5,21
2020-10-27 00:15:42,22.0,21.5,21.0,20.0,21.5,21
2020-10-27 00:45:42,22.0,21.5,21.0,20.0,21.5,21
2020-10-27 01:15:42,22.0,21.5,20.5,20.0,21.5,21
2020-10-27 01:45:42,21.5,21.5,20.5,19.5,21.5,21
2020-10-27 02:15:42,21.5,21.5,20.5,19.5,21.5,21
2020-10-27 02:45:42,21.5,21.5,20.5,19.5,21.5,20.5
2020-10-27 03:15:42,21.5,21.5,20.5,19.5,21.5,20.5
2020-10-27 03:45:42,21.5,21.5,20.0,19.5,21.0,20.5
2020-10-27 04:15:42,21.5,21.5,20.0,19.5,21.0,20.5
2020-10-27 04:45:42,21.5,21.5,20.0,19.5,21.0,20.5
2020-10-27 05:15:42,21.5,21.5,20.0,19.5,21.0,20.5
2020-10-27 05:45:42,21.5,21.5,20.0,19.0,21.0,20.5
2020-10-27 06:15:42,21.5,21.5,20.0,19.0,21.0,20.5
2020-10-27 06:45:42,21.5,21.5,20.0,19.0,21.0,20
2020-10-27 07:15:42,21.5,21.5,20.0,19.0,21.0,20
2020-10-27 07:45:42,21.5,21.5,20.0,19.0,21.0,20
2020-10-27 08:15:42,21.5,21.5,20.0,19.5,21.0,20
2020-10-27 08:45:42,21.5,21.5,20.0,19.5,21.0,20
2020-10-27 09:15:42,21.5,21.5,20.0,19.5,21.0,20
2020-10-27 09:45:42,21.5,21.5,20.5,19.5,21.0,20
2020-10-27 10:15:42,22.0,21.5,20.5,19.5,21.0,20
2020-10-27 10:45:42,22.0,21.5,20.5,19.5,21.0,19.5
2020-10-27 11:15:42,22.0,22.0,21.0,20.0,21.5,19.5
2020-10-27 11:45:42,22.5,22.0,21.0,20.5,21.5,19.5
2020-10-27 12:15:42,22.5,22.0,21.0,20.5,21.5,19.5
2020-10-27 12:45:42,22.5,22.0,21.5,21.0,21.5,19.5
2020-10-27 13:15:42,22.5,22.0,21.5,21.0,22.0,19.5
2020-10-27 13:45:42,22.5,22.0,21.5,21.0,22.0,19
2020-10-27 14:15:42,22.5,22.0,21.5,21.0,22.0,19
2020-10-27 14:45:42,22.5,22.0,21.5,21.0,22.0,18.5
2020-10-27 15:15:42,22.5,22.0,21.5,21.0,22.0,18.5
2020-10-27 15:45:42,23.0,22.0,22.0,21.0,22.0,18.5
2020-10-27 16:15:42,23.0,22.0,22.0,21.0,22.0,19
2020-10-27 16:45:42,23.0,22.0,22.0,21.0,22.0,19
2020-10-27 17:15:42,23.0,22.0,22.5,21.0,22.0,19
2020-10-27 17:45:42,23.0,22.0,22.5,21.0,22.0,19
2020-10-27 18:15:42,23.0,22.0,22.5,20.5,22.0,19
2020-10-27 18:45:42,22.5,22.5,22.0,20.5,22.0,19
2020-10-27 19:15:42,22.5,22.5,22.0,20.5,22.0,19
2020-10-27 19:45:42,22.5,22.5,22.0,20.5,22.0,19
2020-10-27 20:15:42,22.5,22.5,22.0,20.5,22.0,19
2020-10-27 20:45:42,22.5,22.5,21.5,20.0,22.0,19
2020-10-27 21:15:42,22.5,22.5,21.5,20.0,22.0,19
2020-10-27 21:45:42,22.0,22.0,21.5,20.0,22.0,19
2020-10-27 22:15:42,22.0,22.0,21.5,20.0,22.0,19
2020-10-27 22:45:42,22.0,22.0,21.0,20.0,21.5,19
2020-10-27 23:15:42,22.0,22.0,21.0,20.0,21.5,19
2020-10-27 23:45:42,22.0,22.0,21.0,20.0,21.5,19
2020-10-28 00:15:42,22.0,22.0,21.0,20.0,21.5,19
2020-10-28 00:45:42,22.0,22.0,21.0,20.0,21.5,19
2020-10-28 01:15:42,22.0,22.0,20.5,19.5,21.5,19
2020-10-28 01:45:42,22.0,22.0,20.5,19.5,21.5,19
2020-10-28 02:15:42,22.0,22.0,20.5,19.5,21.5,19
2020-10-28 02:45:42,22.0,22.0,20.5,19.5,21.5,19
2020-10-28 03:15:42,22.0,21.5,20.5,19.5,21.5,19
2020-10-28 03:45:42,21.5,21.5,20.5,19.5,21.5,18.5
2020-10-28 04:15:42,21.5,21.5,20.5,19.5,21.5,18.5
2020-10-28 04:45:42,21.5,21.5,20.0,19.5,21.0,18.5
2020-10-28 05:15:42,21.5,21.5,20.0,19.5,21.0,18.5
2020-10-28 05:45:42,21.5,21.5,20.0,19.5,21.0,18.5
2020-10-28 06:15:42,21.5,21.5,20.0,19.0,21.0,18.5
2020-10-28 06:45:42,21.5,21.5,20.0,19.0,21.0,18.5
2020-10-28 07:15:42,21.5,21.5,20.0,19.0,21.0,18.5
2020-10-28 07:45:42,21.5,21.5,20.0,19.5,21.0,18.5
2020-10-28 08:15:42,21.5,21.5,20.0,19.5,21.0,18.5
2020-10-28 08:45:42,22.0,21.5,20.5,19.5,21.0,18.5
2020-10-28 09:15:42,22.0,21.5,20.5,19.5,21.0,18
2020-10-28 09:45:42,22.0,21.5,20.5,19.5,21.0,18
2020-10-28 10:15:42,22.0,22.0,20.5,19.5,21.0,18
2020-10-28 10:45:42,22.0,20.5,20.5,20.0,21.0,18
2020-10-28 11:15:42,22.0,21.0,21.0,20.0,21.5,18
2020-10-28 11:45:42,22.0,21.5,21.0,20.0,21.5,18
2020-10-28 12:15:42,22.0,21.5,21.0,20.0,21.5,18
2020-10-28 12:45:42,22.0,21.5,21.0,20.0,21.5,18
2020-10-28 13:15:42,22.0,21.5,21.5,20.0,21.5,17.5
2020-10-28 13:45:42,22.5,22.0,21.5,20.0,21.5,17.5
2020-10-28 14:15:42,22.5,22.0,21.5,20.5,21.5,17.5
2020-10-28 14:45:42,22.5,22.0,21.5,20.5,22.0,18
2020-10-28 15:15:42,22.5,22.0,21.5,20.5,22.0,18
2020-10-28 15:45:42,22.5,22.0,21.5,20.5,22.0,18
2020-10-28 16:15:42,22.5,22.0,22.0,20.5,22.0,18
2020-10-28 16:45:42,22.5,22.0,22.0,20.5,22.0,18
2020-10-28 17:15:42,22.5,22.0,21.5,20.5,22.0,18
2020-10-28 17:45:42,22.5,22.0,22.0,20.5,22.0,18
2020-10-28 18:15:42,22.5,22.0,22.0,20.5,22.0,18
2020-10-28 18:45:42,22.5,22.0,22.0,20.5,22.0,18.5
2020-10-28 19:15:42,22.5,22.0,22.0,20.5,22.0,18.5
2020-10-28 19:45:42,22.5,22.0,22.0,20.5,22.0,18.5
2020-10-28 20:15:42,22.5,22.0,22.0,20.5,22.0,18.5
2020-10-28 20:45:42,22.0,22.0,22.0,20.5,22.0,19
2020-10-28 21:15:42,22.0,22.0,22.0,20.5,21.5,19
2020-10-28 21:45:42,22.0,22.0,21.5,20.5,21.5,19
2020-10-28 22:15:42,22.0,22.0,21.5,20.5,21.5,19.5
2020-10-28 22:45:42,22.0,22.0,21.5,20.0,21.5,19.5
2020-10-28 23:15:42,22.0,22.0,21.5,20.0,21.5,19.5
2020-10-28 23:45:42,22.0,22.0,21.5,20.0,21.5,19.5
2020-10-29 00:15:42,22.0,22.0,21.5,20.0,21.5,19.5
2020-10-29 00:45:42,22.0,21.5,21.0,20.0,21.5,19.5
2020-10-29 01:15:42,22.0,21.5,21.0,20.0,21.5,19
2020-10-29 01:45:42,22.0,21.5,21.0,20.0,21.5,19
2020-10-29 02:15:42,22.0,21.5,21.0,20.0,21.5,19
2020-10-29 02:45:42,22.0,21.5,21.0,20.0,21.5,19
2020-10-29 03:15:42,22.0,21.5,21.0,20.0,21.5,19
2020-10-29 03:45:42,22.0,21.5,20.5,19.5,21.5,19
2020-10-29 04:15:42,22.0,21.5,20.5,19.5,21.5,19
2020-10-29 04:45:42,22.0,21.5,20.5,19.5,21.5,19
2020-10-29 05:15:42,22.0,21.5,20.5,19.5,21.5,19
2020-10-29 05:45:42,22.0,21.5,20.5,19.5,21.5,18.5
2020-10-29 06:15:42,22.0,21.5,20.5,19.5,21.0,18.5
2020-10-29 06:45:42,21.5,21.5,20.5,19.5,21.0,18.5
2020-10-29 07:15:42,21.5,21.5,20.5,19.5,21.0,18.5
2020-10-29 07:45:42,21.5,21.5,20.5,19.5,21.0,18.5
2020-10-29 08:15:42,22.0,21.5,20.5,19.5,21.0,18.5
2020-10-29 08:45:42,22.0,21.5,20.5,19.5,21.0,18.5
2020-10-29 09:15:42,22.0,21.5,20.5,19.5,21.0,18.5
2020-10-29 09:45:42,22.0,21.5,20.5,20.0,21.0,18.5
2020-10-29 10:15:42,22.0,21.5,21.0,20.0,21.5,18
2020-10-29 10:45:42,22.0,21.5,21.0,20.0,21.5,18
2020-10-29 11:15:42,22.0,21.5,21.0,20.0,21.5,18
2020-10-29 11:45:42,22.0,21.0,21.5,20.5,21.5,18
2020-10-29 12:15:42,22.0,21.5,21.5,20.5,21.5,18
2020-10-29 12:45:42,22.0,21.5,21.5,20.5,22.0,18
2020-10-29 13:15:42,22.0,21.5,21.5,20.5,22.0,18
2020-10-29 13:45:42,22.0,21.5,22.0,20.5,22.0,18
2020-10-29 14:15:42,22.0,22.0,22.0,21.0,22.0,18
2020-10-29 14:45:42,22.0,22.0,22.0,21.0,22.0,18
2020-10-29 15:15:42,22.5,22.0,22.0,21.0,22.0,18
2020-10-29 15:45:42,22.5,22.0,22.0,21.0,22.0,18
2020-10-29 16:15:42,22.5,22.0,22.5,21.0,22.0,18.5
2020-10-29 16:45:42,22.5,22.0,22.5,21.0,22.0,18.5
2020-10-29 17:15:42,22.5,22.0,22.5,21.0,22.0,18.5
2020-10-29 17:45:42,22.5,22.0,22.5,20.5,22.0,18.5
2020-10-29 18:15:42,22.5,22.0,22.5,20.5,22.0,19
2020-10-29 18:45:42,22.0,22.0,22.5,20.5,22.0,19
2020-10-29 19:15:42,22.0,22.0,22.5,20.5,22.0,19.5
2020-10-29 19:45:42,22.0,22.0,22.5,20.5,22.0,20
2020-10-29 20:15:42,22.0,22.0,22.5,20.5,22.0,20
2020-10-29 20:45:42,22.0,22.0,22.0,20.5,22.0,20.5
2020-10-29 21:15:42,22.0,22.0,22.0,20.5,22.0,20.5
2020-10-29 21:45:42,22.0,22.0,22.0,20.5,22.0,20
2020-10-29 22:15:42,22.0,22.0,22.0,20.5,21.5,20
2020-10-29 22:45:42,22.0,21.5,22.0,20.5,21.5,20
2020-10-29 23:15:42,22.0,21.5,21.5,20.5,21.5,20
2020-10-29 23:45:42,22.0,21.5,21.5,20.0,21.5,20
2020-10-30 00:15:42,22.0,21.5,21.5,20.0,21.5,20
2020-10-30 00:45:42,22.0,21.5,21.0,20.0,21.5,20
2020-10-30 01:15:42,22.0,21.5,21.0,20.0,21.5,20
2020-10-30 01:45:42,22.0,21.5,21.0,20.0,21.5,20
2020-10-30 02:15:42,22.0,21.5,21.0,20.0,21.0,20
2020-10-30 02:45:42,22.0,21.5,21.0,20.0,21.0,20
2020-10-30 03:15:42,22.0,21.5,20.5,20.0,21.0,20
2020-10-30 03:45:42,22.0,21.5,20.5,19.5,21.0,20
2020-10-30 04:15:42,22.0,21.5,20.5,19.5,21.0,20
2020-10-30 04:45:42,21.5,21.5,20.5,19.5,21.0,20
2020-10-30 05:15:42,21.5,21.5,20.5,19.5,21.0,19.5
2020-10-30 05:45:42,21.5,21.5,20.5,19.5,21.0,19.5
2020-10-30 06:15:42,21.5,21.5,20.5,19.5,21.0,19.5
2020-10-30 06:45:42,21.5,21.5,20.0,19.5,21.0,19.5
2020-10-30 07:15:42,21.5,21.5,20.0,19.5,21.0,19.5
2020-10-30 07:45:42,21.5,21.5,20.0,19.5,21.0,19.5
2020-10-30 08:15:42,21.5,21.5,20.5,19.5,21.0,19.5
2020-10-30 08:45:42,22.0,21.5,20.5,19.5,21.0,19.5
2020-10-30 09:15:42,22.0,21.5,20.5,19.5,21.0,19.5
2020-10-30 09:45:42,22.0,21.5,20.5,19.5,21.0,19.5
2020-10-30 10:15:42,22.0,21.5,20.5,20.0,21.0,19.5
2020-10-30 10:45:42,22.0,21.5,21.0,20.5,21.0,19.5
2020-10-30 11:15:42,22.0,21.5,21.0,20.5,21.0,19.5
2020-10-30 11:45:42,22.0,21.5,21.5,21.0,21.0,19
2020-10-30 12:15:42,22.0,22.0,21.5,21.0,21.5,19
2020-10-30 12:45:42,22.0,22.0,21.5,21.5,21.5,19
2020-10-30 13:15:42,22.0,22.0,21.5,21.5,21.5,19
2020-10-30 13:45:42,22.0,22.0,21.5,21.0,21.5,19
2020-10-30 14:15:42,22.0,22.0,21.5,21.0,21.5,19
2020-10-30 14:45:42,22.0,22.0,21.5,21.0,21.5,19
2020-10-30 15:15:42,22.5,22.0,21.5,21.0,21.5,19
2020-10-30 15:45:42,22.5,22.0,21.5,21.0,21.5,19.5
2020-10-30 16:15:42,22.5,22.0,22.0,21.0,22.0,19.5
2020-10-30 16:45:42,23.0,22.0,22.0,21.0,22.0,19.5
2020-10-30 17:15:42,22.5,22.0,22.0,21.0,21.5,19.5
2020-10-30 17:45:42,22.5,22.0,22.0,21.0,22.0,19.5
2020-10-30 18:15:42,22.5,22.0,22.0,21.0,22.0,19.5
2020-10-30 18:45:42,22.5,22.0,22.0,21.0,22.0,19.5
2020-10-30 19:15:42,22.0,22.0,22.0,21.0,22.0,20
2020-10-30 19:45:42,22.0,22.0,21.5,20.5,22.0,20
2020-10-30 20:15:42,22.0,22.0,21.5,20.5,21.5,20
2020-10-30 20:45:42,22.0,22.0,21.5,20.5,21.5,20.5
2020-10-30 21:15:42,22.0,22.0,21.5,20.0,21.5,20.5
2020-10-30 21:45:42,22.0,22.0,21.0,20.0,21.5,21
2020-10-30 22:15:42,22.0,22.0,21.0,20.0,21.5,21
2020-10-30 22:45:42,22.0,22.0,21.0,20.0,21.5,21
2020-10-30 23:15:42,22.0,21.5,20.5,19.5,21.5,21
2020-10-30 23:45:42,22.0,21.5,20.5,19.5,21.5,21
2020-10-31 00:15:42,22.0,21.5,20.5,19.5,21.5,21
2020-10-31 00:45:42,22.0,21.5,20.5,19.5,21.5,21
2020-10-31 01:15:42,22.0,21.5,20.5,19.5,21.0,21
2020-10-31 01:45:42,22.0,21.5,20.5,19.5,21.0,21
2020-10-31 02:15:42,22.0,21.5,20.5,19.5,21.0,21
2020-10-31 02:45:42,22.0,21.5,20.5,19.5,21.0,21
2020-10-31 03:15:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 03:45:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 04:15:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 04:45:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 05:15:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 05:45:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 06:15:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 06:45:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 07:15:42,21.5,21.5,20.0,19.0,21.0,21
2020-10-31 07:45:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 08:15:42,21.5,21.5,20.0,19.5,21.0,21
2020-10-31 08:45:42,22.0,21.5,20.0,19.5,21.0,21
2020-10-31 09:15:42,22.0,21.5,20.0,19.5,21.0,21
2020-10-31 09:45:42,22.0,21.5,20.0,19.5,21.0,21
2020-10-31 10:15:42,22.0,21.5,20.5,19.5,21.0,21
2020-10-31 10:45:42,22.0,21.5,20.5,20.0,21.0,20.5
2020-10-31 11:15:42,22.0,21.5,21.0,20.5,21.0,20.5
2020-10-31 11:45:42,22.0,22.0,21.0,20.5,21.0,20.5
2020-10-31 12:15:42,22.5,22.0,21.0,21.0,21.5,20.5
2020-10-31 12:45:42,22.5,22.0,21.0,21.0,21.5,20.5
2020-10-31 13:15:42,22.5,22.0,21.5,21.0,21.5,20.5
2020-10-31 13:45:42,22.5,22.0,21.5,21.0,21.5,20.5
2020-10-31 14:15:42,22.5,22.0,21.0,20.5,21.5,20.5
2020-10-31 14:45:42,22.5,22.0,21.0,20.5,21.5,20.5
2020-10-31 15:15:42,22.5,22.0,21.0,20.5,21.5,20.5
2020-10-31 15:45:42,22.5,22.0,21.5,20.5,21.5,21
2020-10-31 16:15:42,22.5,22.0,22.0,20.5,21.5,21
2020-10-31 16:45:42,23.0,22.0,22.0,20.5,21.5,21
2020-10-31 17:15:42,22.5,22.0,22.0,20.5,21.5,21
2020-10-31 17:45:42,22.5,22.0,22.0,20.5,21.5,21
2020-10-31 18:15:42,22.5,22.0,22.0,20.5,21.5,21
2020-10-31 18:45:42,22.5,22.0,21.5,20.0,21.5,21.5
